id,accepted_plant_name_id,match_type
488904,300749-wcs,strict match
1208271,300667-wcs,strict match
488908,300771-wcs,strict match
1208306,346106-wcs,strict match
1208269,300651-wcs,strict match
1208279,300794-wcs,strict match
198685,300659-wcs,strict match
488917,300793-wcs,strict match
488899,300705-wcs,strict match
198684,300784-wcs,strict match
244036,286791-wcs,strict match
1547482,286806-wcs,strict match
1218747,286937-wcs,strict match
59115,286793-wcs,strict match
1355408,286796-wcs,strict match
1218748,286789-wcs,strict match
1159551,286789-wcs,strict match
485408,291210-wcs,strict match
386443,291289-wcs,strict match
50242,291216-wcs,strict match
164821,291262-wcs,strict match
203099,291283-wcs,strict match
928252,291302-wcs,strict match
203103,291304-wcs,strict match
203090,291298-wcs,strict match
203101,291298-wcs,strict match
119996,291302-wcs,strict match
1088846,291289-wcs,strict match
82471,291226-wcs,strict match
1218749,310490-wcs,strict match
1088847,311995-wcs,strict match
164820,474709-wcs,strict match
164830,291213-wcs,strict match
203102,291299-wcs,strict match
386442,291287-wcs,strict match
203100,291285-wcs,strict match
1088848,291285-wcs,strict match
1049916,291289-wcs,strict match
203089,291249-wcs,strict match
117928,291257-wcs,strict match
50243,291244-wcs,strict match
203095,291223-wcs,strict match
386441,290958-wcs,strict match
203104,293019-wcs,strict match
203094,310490-wcs,strict match
203092,291215-wcs,strict match
203093,291218-wcs,strict match
203098,291282-wcs,strict match
386444,291315-wcs,strict match
203097,310490-wcs,strict match
1218739,291291-wcs,strict match
55187,284896-wcs,strict match
50364,277575-wcs,strict match
2163620,277593-wcs,strict match
120001,277588-wcs,strict match
87628,277593-wcs,strict match
223418,277574-wcs,strict match
223417,277574-wcs,strict match
120002,277602-wcs,strict match
120000,277584-wcs,strict match
229472,309545-wcs,strict match
164849,299856-wcs,strict match
164829,299851-wcs,strict match
386440,299854-wcs,strict match
164843,299847-wcs,strict match
1405451,299857-wcs,strict match
164833,299838-wcs,strict match
164835,461184-wcs,strict match
119999,524935-wcs,strict match
1567546,524930-wcs,strict match
119998,524165-wcs,strict match
1405453,277600-wcs,strict match
1567550,277606-wcs,strict match
1567549,277567-wcs,strict match
120020,277600-wcs,strict match
112831,302082-wcs,strict match
164838,289941-wcs,strict match
164842,290133-wcs,strict match
164845,289937-wcs,strict match
164837,289517-wcs,strict match
164836,290123-wcs,strict match
164844,289938-wcs,strict match
164846,289889-wcs,strict match
164847,459664-wcs,strict match
164848,459970-wcs,strict match
86979,291495-wcs,strict match
117929,291502-wcs,strict match
164828,287586-wcs,strict match
2499945,287586-wcs,strict match
2499944,348561-wcs,strict match
164832,288065-wcs,strict match
164841,288064-wcs,strict match
2499946,531396-wcs,strict match
1685016,292864-wcs,strict match
50545,290652-wcs,strict match
1567548,292910-wcs,strict match
82472,290529-wcs,strict match
1405456,475351-wcs,strict match
1274663,459681-wcs,strict match
82503,290435-wcs,strict match
82501,289839-wcs,strict match
82499,290619-wcs,strict match
82498,290620-wcs,strict match
82474,290552-wcs,strict match
764336,290612-wcs,strict match
82479,290650-wcs,strict match
82500,290408-wcs,strict match
82492,290604-wcs,strict match
1685013,289469-wcs,strict match
1685012,289929-wcs,strict match
1685014,290625-wcs,strict match
1567547,290619-wcs,strict match
82486,290658-wcs,strict match
82488,290627-wcs,strict match
49676,290621-wcs,strict match
82487,290656-wcs,strict match
82502,290543-wcs,strict match
1685015,290665-wcs,strict match
82475,290544-wcs,strict match
82490,290640-wcs,strict match
82485,290667-wcs,strict match
82493,290606-wcs,strict match
55186,290665-wcs,strict match
82495,290630-wcs,strict match
82480,290649-wcs,strict match
82473,290553-wcs,strict match
1405455,289851-wcs,strict match
82484,290645-wcs,strict match
82489,290616-wcs,strict match
82497,290623-wcs,strict match
82482,290636-wcs,strict match
147079,290666-wcs,strict match
82505,290431-wcs,strict match
82491,290609-wcs,strict match
82483,290639-wcs,strict match
82481,290646-wcs,strict match
1442569,290656-wcs,strict match
82476,290615-wcs,strict match
49675,290545-wcs,strict match
82507,290429-wcs,strict match
82506,290430-wcs,strict match
82494,290632-wcs,strict match
307732,311970-wcs,strict match
82496,290629-wcs,strict match
82477,290522-wcs,strict match
82478,292966-wcs,strict match
82504,290434-wcs,strict match
164818,298995-wcs,strict match
294334,287030-wcs,strict match
294323,287746-wcs,strict match
294310,287029-wcs,strict match
294311,287994-wcs,strict match
294312,311958-wcs,strict match
294325,287049-wcs,strict match
294313,287933-wcs,strict match
294320,287069-wcs,strict match
294328,287777-wcs,strict match
294329,374186-wcs,strict match
294306,287039-wcs,strict match
294332,287769-wcs,strict match
294317,287067-wcs,strict match
294333,287747-wcs,strict match
164824,287033-wcs,strict match
294330,287065-wcs,strict match
294331,287059-wcs,strict match
294319,287036-wcs,strict match
294315,287068-wcs,strict match
294307,287935-wcs,strict match
294327,287028-wcs,strict match
294316,287032-wcs,strict match
294335,287032-wcs,strict match
294324,287751-wcs,strict match
294308,287061-wcs,strict match
294314,311959-wcs,strict match
294309,287745-wcs,strict match
164825,287063-wcs,strict match
294326,287064-wcs,strict match
294321,287038-wcs,strict match
374967,283864-wcs,strict match
374957,283834-wcs,strict match
83858,283848-wcs,strict match
1873222,311952-wcs,strict match
374959,284596-wcs,strict match
760196,311952-wcs,strict match
374964,283880-wcs,strict match
374966,285231-wcs,strict match
1218745,283880-wcs,strict match
83861,283838-wcs,strict match
49666,283892-wcs,strict match
221260,310563-wcs,strict match
221254,310565-wcs,strict match
221261,283834-wcs,strict match
1729734,284608-wcs,strict match
760195,283834-wcs,strict match
374965,311953-wcs,strict match
393027,285091-wcs,strict match
221259,309769-wcs,strict match
374960,285322-wcs,strict match
374962,285367-wcs,strict match
221257,283883-wcs,strict match
83859,283862-wcs,strict match
382616,310569-wcs,strict match
1405454,311955-wcs,strict match
2594874,285088-wcs,strict match
231488,283886-wcs,strict match
83860,283880-wcs,strict match
374961,283850-wcs,strict match
55185,283865-wcs,strict match
49668,283832-wcs,strict match
374968,285368-wcs,strict match
221256,285416-wcs,strict match
221253,285265-wcs,strict match
374954,283847-wcs,strict match
2497474,530780-wcs,strict match
1045496,347783-wcs,strict match
221258,285447-wcs,strict match
49670,283861-wcs,strict match
220640,285366-wcs,strict match
374955,311951-wcs,strict match
221255,285195-wcs,strict match
59027,279499-wcs,strict match
1259972,291396-wcs,strict match
379312,291405-wcs,strict match
85339,303028-wcs,strict match
59084,303014-wcs,strict match
1259856,303014-wcs,strict match
1259855,303014-wcs,strict match
1259864,346832-wcs,strict match
85340,279568-wcs,strict match
85344,279577-wcs,strict match
49737,279567-wcs,strict match
1259857,303737-wcs,strict match
1259859,346601-wcs,strict match
1259858,345520-wcs,strict match
1259862,303747-wcs,strict match
45000,303743-wcs,strict match
928049,303749-wcs,strict match
1259861,303742-wcs,strict match
1259860,303739-wcs,strict match
44944,303729-wcs,strict match
59089,293403-wcs,strict match
66715,294464-wcs,strict match
2037731,300932-wcs,strict match
2037733,300933-wcs,strict match
2037735,300939-wcs,strict match
2037736,300937-wcs,strict match
213819,300943-wcs,strict match
59058,300942-wcs,strict match
2037734,300941-wcs,strict match
2037732,300945-wcs,strict match
2037728,300935-wcs,strict match
2037727,300930-wcs,strict match
217178,300934-wcs,strict match
51387,291500-wcs,strict match
1413225,279451-wcs,strict match
49722,279452-wcs,strict match
512614,274949-wcs,strict match
1302472,274950-wcs,strict match
1302490,275043-wcs,strict match
1302474,343653-wcs,strict match
1158815,275004-wcs,strict match
714450,275343-wcs,strict match
693368,275016-wcs,strict match
1641050,275131-wcs,strict match
1302497,275081-wcs,strict match
1302526,275268-wcs,strict match
1302511,275176-wcs,strict match
1302525,275260-wcs,strict match
272857,275145-wcs,strict match
253809,275360-wcs,strict match
1302512,375647-wcs,strict match
1302546,275361-wcs,strict match
1302477,274973-wcs,strict match
1302518,275210-wcs,strict match
1302475,274959-wcs,strict match
1302473,274951-wcs,strict match
272856,275143-wcs,strict match
1120561,275084-wcs,strict match
1302500,275101-wcs,strict match
272862,275283-wcs,strict match
1302504,275125-wcs,strict match
722773,274923-wcs,strict match
652153,275184-wcs,strict match
1242811,275044-wcs,strict match
272854,275103-wcs,strict match
2020316,275083-wcs,strict match
983936,275242-wcs,strict match
512613,274942-wcs,strict match
1094600,274942-wcs,strict match
59054,274958-wcs,strict match
983935,275018-wcs,strict match
1302514,275183-wcs,strict match
1302492,275060-wcs,strict match
1302543,372143-wcs,strict match
1302510,275172-wcs,strict match
272859,275203-wcs,strict match
1302540,275313-wcs,strict match
1302482,274990-wcs,strict match
1302485,375647-wcs,strict match
1302470,274935-wcs,strict match
983933,274929-wcs,strict match
272853,275016-wcs,strict match
1302483,274996-wcs,strict match
1302476,274965-wcs,strict match
1302516,275189-wcs,strict match
1302509,275169-wcs,strict match
1302478,274975-wcs,strict match
1302496,275073-wcs,strict match
232725,275209-wcs,strict match
272865,275358-wcs,strict match
1302521,372079-wcs,strict match
1302515,275186-wcs,strict match
1302471,274948-wcs,strict match
272855,275115-wcs,strict match
1302495,275072-wcs,strict match
272852,275009-wcs,strict match
1302522,275254-wcs,strict match
1302494,275064-wcs,strict match
2291101,275134-wcs,strict match
100514,274989-wcs,strict match
302266,274989-wcs,strict match
1302502,275106-wcs,strict match
1302503,275120-wcs,strict match
1302523,275255-wcs,strict match
1302499,372142-wcs,strict match
1302501,275103-wcs,strict match
272863,275292-wcs,strict match
1302513,275016-wcs,strict match
1302469,274914-wcs,strict match
1519674,275051-wcs,strict match
1302488,275034-wcs,strict match
1302481,274988-wcs,strict match
1302507,275152-wcs,strict match
191654,274916-wcs,strict match
1302484,274997-wcs,strict match
1302498,275090-wcs,strict match
1158816,275318-wcs,strict match
1302544,275338-wcs,strict match
4686,275197-wcs,strict match
1155251,275240-wcs,strict match
1302506,275144-wcs,strict match
100515,275055-wcs,strict match
1302493,275063-wcs,strict match
1302527,275289-wcs,strict match
1302489,372141-wcs,strict match
1302486,275020-wcs,strict match
272864,275099-wcs,strict match
1302508,275168-wcs,strict match
1302519,275228-wcs,strict match
379200,274981-wcs,strict match
1302479,311196-wcs,strict match
1302480,274982-wcs,strict match
1302539,275311-wcs,strict match
1302505,275131-wcs,strict match
512612,274938-wcs,strict match
1069900,275347-wcs,strict match
1302545,309120-wcs,strict match
272846,275250-wcs,strict match
1133555,277699-wcs,strict match
49719,277701-wcs,strict match
1045191,290091-wcs,strict match
1045189,290057-wcs,strict match
100498,289950-wcs,strict match
100501,289949-wcs,strict match
2479473,461547-wcs,strict match
100499,290058-wcs,strict match
1045190,289950-wcs,strict match
34184,303930-wcs,strict match
336846,282357-wcs,strict match
191664,282353-wcs,strict match
1366418,282122-wcs,strict match
336844,281949-wcs,strict match
221229,282158-wcs,strict match
336845,282165-wcs,strict match
336847,282159-wcs,strict match
1366419,282357-wcs,strict match
1315764,281957-wcs,strict match
336843,282355-wcs,strict match
1366417,282166-wcs,strict match
939154,282014-wcs,strict match
39532,282354-wcs,strict match
39533,282357-wcs,strict match
1620151,282168-wcs,strict match
39531,282071-wcs,strict match
100513,303005-wcs,strict match
100494,286758-wcs,strict match
1542393,283689-wcs,strict match
1542415,279490-wcs,strict match
1542398,279467-wcs,strict match
100511,283031-wcs,strict match
1468144,279465-wcs,strict match
1542394,283289-wcs,strict match
1542404,279473-wcs,strict match
1542410,283038-wcs,strict match
100509,283109-wcs,strict match
1542401,283596-wcs,strict match
1542403,283009-wcs,strict match
1542411,283015-wcs,strict match
235914,283575-wcs,strict match
1542396,283575-wcs,strict match
100506,279475-wcs,strict match
100508,279475-wcs,strict match
1542414,283011-wcs,strict match
1542399,283583-wcs,strict match
1542406,283110-wcs,strict match
100503,283579-wcs,strict match
1542405,283100-wcs,strict match
1468145,283105-wcs,strict match
1542400,279469-wcs,strict match
1542397,279466-wcs,strict match
1468146,283028-wcs,strict match
100510,283027-wcs,strict match
1468147,283032-wcs,strict match
100504,279473-wcs,strict match
1542412,283009-wcs,strict match
1542409,283026-wcs,strict match
1884726,279477-wcs,strict match
1542417,283022-wcs,strict match
1315765,283034-wcs,strict match
1542408,283073-wcs,strict match
1542416,283379-wcs,strict match
100505,279474-wcs,strict match
100512,283297-wcs,strict match
235913,283580-wcs,strict match
1542395,283580-wcs,strict match
1542402,283594-wcs,strict match
1542407,283452-wcs,strict match
1542413,283010-wcs,strict match
34185,304435-wcs,strict match
573510,304430-wcs,strict match
2259066,496649-wcs,strict match
100534,304428-wcs,strict match
261428,304431-wcs,strict match
100536,304437-wcs,strict match
100535,304433-wcs,strict match
2495490,474793-wcs,strict match
182176,303068-wcs,strict match
32189,303076-wcs,strict match
261421,283999-wcs,strict match
100525,284025-wcs,strict match
1263486,285381-wcs,strict match
1398552,284030-wcs,strict match
2259078,283998-wcs,strict match
1769194,284085-wcs,strict match
100527,284018-wcs,strict match
261406,284034-wcs,strict match
1398554,284060-wcs,strict match
39535,284043-wcs,strict match
1906314,284043-wcs,strict match
1906313,284043-wcs,strict match
2259076,283977-wcs,strict match
2259081,283977-wcs,strict match
1306925,285228-wcs,strict match
2259083,284188-wcs,strict match
2259077,284150-wcs,strict match
195526,284031-wcs,strict match
45371,284010-wcs,strict match
2259082,492673-wcs,strict match
1035814,284037-wcs,strict match
34195,284065-wcs,strict match
261419,284022-wcs,strict match
221231,284002-wcs,strict match
2259080,284140-wcs,strict match
261423,284168-wcs,strict match
1618033,284080-wcs,strict match
261403,284358-wcs,strict match
261404,284041-wcs,strict match
261426,284150-wcs,strict match
2259079,284019-wcs,strict match
